Number,Name,Period,U,U_clean,Albedo,period_updated,period_source,tess_period_hr,harmonic_n,harmonic_offset,designation,aov_F,n_points,reliability_score,is_reliable,n_phase_coverings,theta_ours,theta_lcdb,theta_lcdb_harm,null_p5,ours_det,lcdb_det,lcdb_harm_det,vetted
3763,Qianxuesen,3.884,3,3.0,0.3,3.8851627107829527,TESS_precision_LCDB_harmonic,3.8851627107829527,1.0,0.000299359109926,(3763) Qianxuesen,190.10078615210017,5183.0,0.9516500557502257,True,186.0,,,,,,,,False
3764,Holmesacourt,3.27618,3,3.0,0.3,3.276249464318722,TESS_precision_LCDB_harmonic,3.276249464318722,1.0,2.120283950279855e-05,(3764) Holmesacourt,1754.4082944754457,6430.0,0.9457669492683898,True,224.0,,,,,,,,False
3765,Texereau,2.73,2,2.0,0.15,2.734744883283944,TESS_precision_LCDB_harmonic,2.734744883283944,1.0,0.001738052484961,(3765) Texereau,39.053387519104426,5629.0,0.9749785767665282,True,165.0,,,,,,,,False
3766,Junepatterson,11.27,2,2.0,0.07,15.00149189100046,TESS_replaces_wrong_LCDB_VETTED,15.00149189100046,,0.331099546672623,(3766) Junepatterson,63.00551018787635,1455.0,0.9018730771197384,True,5.0,0.6179571197454031,0.9944053391469774,0.6510539362236145,0.8024912326504565,True,False,True,True
3767,DiMaggio,6.581,3,3.0,0.1,6.581,LCDB_native,,,,,,,,,,,,,,,,,False
3769,Arthurmiller,8.297,3,3.0,0.3,8.297,LCDB_native,,,,,,,,,,,,,,,,,False
3771,Alexejtolstoj,11.094,1,1.0,0.206,11.094,LCDB_native_rescale_below_cut,24.351133010943833,0.5,0.0974911218200755,(3771) Alexejtolstoj,10.78001064928876,5260.0,0.1842614912711411,False,18.0,,,,,,,,False
3772,Piaf,5.376,3,3.0,0.0748,5.376,LCDB_native,,,,,,,,,,,,,,,,,False
3773,Smithsonian,6.9804,3,3.0,0.2,6.9804,LCDB_native,,,,,,,,,,,,,,,,,False
3775,Ellenbeth,24.246,2,2.0,0.05,24.246,LCDB_native_rescale_below_cut,24.25417744958225,1.0,0.0003372700479358,(3775) Ellenbeth,12.477785714256498,408.0,0.9755852966146896,True,0.0,,,,,,,,False
3776,Vartiovuori,11.3414,2,2.0,0.1415,11.3466520598317,TESS_precision_LCDB_harmonic,11.3466520598317,1.0,0.0004630874346818,(3776) Vartiovuori,371.4402865552228,2896.0,0.9647386476462468,True,33.0,,,,,,,,False
3779,Kieffer,2.848,3,3.0,0.19,2.848,LCDB_native,,,,,,,,,,,,,,,,,False
3780,Maury,3.46,2-,2.0,0.15,3.46,LCDB_native,,,,,,,,,,,,,,,,,False
3781,Dufek,1465.0,3-,3.0,0.15,1465.0,LCDB_native_TESS_disagrees,240.0,,0.6723549488054608,(3781) Dufek,28.64444284158323,3389.0,0.0162419411086888,False,0.0,0.8659832783558823,0.6840874019991436,0.7024214684515401,0.946644984918716,True,True,True,False
3782,Celle,3.84,3,3.0,0.35,3.839978275158135,TESS_precision_LCDB_harmonic,3.839978275158135,1.0,5.657510902312701e-06,(3782) Celle,49.75818568013352,5573.0,0.9473840566144678,True,169.0,,,,,,,,False
3783,Morris,6.816,2,2.0,0.2,6.815620017909174,TESS_precision_LCDB_harmonic,6.815620017909174,1.0,5.57485461892826e-05,(3783) Morris,24.76021045105285,2220.0,0.894883532279463,True,18.0,,,,,,,,False
3784,Chopin,20.9902,2,2.0,0.0552,20.9902,LCDB_native_rescale_below_cut,20.978673858549403,1.0,0.0005491201346627,(3784) Chopin,20.398416529948857,1461.0,0.668039750362831,True,0.0,,,,,,,,False
3785,Kitami,3.7992,3,3.0,0.07,3.7792964055550033,TESS_precision_LCDB_harmonic,3.7792964055550033,1.0,0.0052388909362488,(3785) Kitami,169.61193477430717,5763.0,0.9774392295580236,True,197.0,,,,,,,,False
3786,Yamada,4.034,3,3.0,0.25,4.034,LCDB_native,,,,,,,,,,,,,,,,,False
3787,Aivazovskij,2.95395,3,3.0,0.23,2.9551436812962404,TESS_precision_LCDB_harmonic,2.9551436812962404,1.0,0.0004040966489753,(3787) Aivazovskij,43.77137960359229,691.0,0.8673009332840285,True,31.0,,,,,,,,False
3788,Steyaert,18.467,2,2.0,0.32,29.942267699403033,TESS_replaces_wrong_LCDB_VETTED,29.942267699403033,,0.1893034142144627,(3788) Steyaert,524.2519584265959,2717.0,0.948059828907344,True,12.0,0.2634554125142531,1.0007103462129547,0.995534651613476,0.6832897904439676,True,False,False,True
3789,Zhongguo,3.84,2,2.0,0.057,3.84,LCDB_native,,,,,,,,,,,,,,,,,False
3790,Raywilson,4.654,2,2.0,0.07,4.654,LCDB_native,,,,,,,,,,,,,,,,,False
3791,Marci,10.584,2,2.0,0.15,10.583824882261329,TESS_precision_LCDB_harmonic,10.583824882261329,1.0,1.65455157474792e-05,(3791) Marci,710.9745880198222,2293.0,0.996496833939566,True,12.0,,,,,,,,False
3792,Preston,2.9274,3,3.0,0.2,2.9274,LCDB_native,,,,,,,,,,,,,,,,,False
3793,Leonteus,5.621,3,3.0,0.0661,5.621,LCDB_native_rescale_below_cut,11.239605757373134,0.5,0.0002129730143094,(3793) Leonteus,20.310910264167404,912.0,0.3258570031140478,False,1.0,,,,,,,,False
3794,Sthenelos,12.877,3,3.0,0.057,12.877,LCDB_native_rescale_below_cut,12.838781566435454,1.0,0.0029679609819481,(3794) Sthenelos,83.50088732542646,1384.0,0.8713427071760944,True,0.0,,,,,,,,False
3795,Nigel,6.83,3-,3.0,0.2,6.847733762579704,TESS_precision_LCDB_harmonic,6.847733762579704,1.0,0.0025964513293856,(3795) Nigel,29.110750674525857,5084.0,0.9218595052223372,True,101.0,,,,,,,,False
3796,Lene,6.08476,2,2.0,0.1,6.08476,LCDB_native,,,,,,,,,,,,,,,,,False
3800,Karayusuf,2.2319,3,3.0,0.2,2.2319,LCDB_native,,,,,,,,,,,,,,,,,False
3801,Thrasymedes,20.27,2,2.0,0.057,20.27,LCDB_native_rescale_below_cut,20.315736349518996,1.0,0.002256356661026,(3801) Thrasymedes,5.787666173909276,1204.0,0.4119664959199797,False,0.0,,,,,,,,False
3802,Dornburg,26.7,1,1.0,0.3,26.7,LCDB_native,,,,,,,,,,,,,,,,,False
3804,Drunina,3.243,2-,2.0,0.15,3.243,LCDB_native,,,,,,,,,,,,,,,,,False
3805,Goldreich,4.841,2,2.0,0.19,4.841,LCDB_native,,,,,,,,,,,,,,,,,False
3807,Pagels,3.3,2,2.0,0.3,3.3,LCDB_native,,,,,,,,,,,,,,,,,False
3808,Tempel,7.45073,2,2.0,0.2,7.45073,LCDB_native,,,,,,,,,,,,,,,,,False
3809,Amici,5.71,2+,2.0,0.1,5.723657660240615,TESS_precision_LCDB_harmonic,5.723657660240615,1.0,0.0023918844554493,(3809) Amici,438.93881164441586,1915.0,0.9721353653115437,True,47.0,,,,,,,,False
3810,Aoraki,7.70956,1,1.0,0.2,7.71355873386131,TESS_precision_LCDB_harmonic,7.71355873386131,1.0,0.0005186721241303,(3810) Aoraki,266.46398133428835,5260.0,0.9712993487196662,True,71.0,,,,,,,,False
3811,Karma,13.23,2+,2.0,0.05,13.23,LCDB_native,,,,,,,,,,,,,,,,,False
3812,Lidaksum,8.014,3-,3.0,0.0417,8.005920307292822,TESS_precision_LCDB_harmonic,8.005920307292822,1.0,0.0010081972432215,(3812) Lidaksum,1222.2501996881433,2741.0,0.987450090765552,True,36.0,,,,,,,,False
3813,Fortov,12.3,3-,3.0,0.3,12.3,LCDB_native,,,,,,,,,,,,,,,,,False
3815,Konig,6.239,2,2.0,0.04,6.239,LCDB_native,,,,,,,,,,,,,,,,,False
3818,Gorlitsa,3.25,2,2.0,0.179,3.25,LCDB_native,,,,,,,,,,,,,,,,,False
3819,Robinson,3.7,2+,2.0,0.057,3.7,LCDB_native,,,,,,,,,,,,,,,,,False
3820,Sauval,3.27,2,2.0,0.13,3.2701599636357064,TESS_precision_LCDB_harmonic,3.2701599636357064,1.0,4.8918543029463635e-05,(3820) Sauval,166.49078366070677,2810.0,0.9757611449763492,True,115.0,,,,,,,,False
3821,Sonet,9.559,2,2.0,0.057,9.56117576590112,TESS_precision_LCDB_harmonic,9.56117576590112,1.0,0.000227614384467,(3821) Sonet,268.73004624418144,3281.0,0.9463771956079792,True,30.0,,,,,,,,False
3822,Segovia,11.03204,2,2.0,0.2,11.03204,LCDB_native_rescale_below_cut,11.03447685232682,1.0,0.000220888641341,(3822) Segovia,126.83344636003643,1891.0,0.9383890159277803,True,0.0,,,,,,,,False
3823,Yorii,6.669,3,3.0,0.057,6.669,LCDB_native,,,,,,,,,,,,,,,,,False
3824,Brendalee,4.52,3,3.0,0.2534,4.537347439742423,TESS_precision_LCDB_harmonic,4.537347439742423,1.0,0.003837929146554,(3824) Brendalee,113.73708160893987,1417.0,0.9624974336101422,True,46.0,,,,,,,,False
3825,Nurnberg,4.0301,3,3.0,0.3,4.029721402153314,TESS_precision_LCDB_harmonic,4.029721402153314,1.0,9.39425440278363e-05,(3825) Nurnberg,1203.6869643634452,3641.0,0.9421932510403058,True,93.0,,,,,,,,False
3829,Gunma,4.728,3,3.0,0.0393,4.728,LCDB_native,,,,,,,,,,,,,,,,,False
3830,Trelleborg,17.059,3-,3.0,0.13,17.059,LCDB_native,,,,,,,,,,,,,,,,,False
3831,Pettengill,4.78,3-,3.0,0.3,5.431930034359451,TESS_replaces_wrong_LCDB,5.431930034359451,,0.1363870364768724,(3831) Pettengill,1499.9398881504644,4117.0,0.4702084679177083,True,100.0,0.1789472666528509,1.0071801159915486,1.0061954600253813,0.9256062278304122,True,False,False,False
3833,Calingasta,199.0,3,3.0,0.2,199.0,LCDB_native,,,,,,,,,,,,,,,,,False
3836,Lem,1.0,-,,0.2,1.0,LCDB_native,,,,,,,,,,,,,,,,,False
3837,Carr,9.0232,3,3.0,0.2,2.8677100479796644,TESS_replaces_wrong_LCDB,2.8677100479796644,,0.3643696143320186,(3837) Carr,17.367520361758388,913.0,0.4494793077864442,False,36.0,0.7876700635389448,1.017104800488716,1.0120780802930345,0.935312250863612,True,False,False,False
3838,Epona,2.3812,3,3.0,0.2,2.3812,LCDB_native,,,,,,,,,,,,,,,,,False
3839,Bogaevskij,129.936,2,2.0,0.2,129.936,LCDB_native,,,,,,,,,,,,,,,,,False
3841,Dicicco,3.595,3,3.0,0.3,3.5952129112496705,TESS_precision_LCDB_harmonic,3.5952129112496705,1.0,5.922426972748696e-05,(3841) Dicicco,232.1748117538791,7709.0,0.9356274453196534,True,283.0,,,,,,,,False
3842,Harlansmith,2.794,3,3.0,0.2,2.794,LCDB_native,,,,,,,,,,,,,,,,,False
3843,OISCA,19.089,2+,2.0,0.057,19.089,LCDB_native,,,,,,,,,,,,,,,,,False
3844,Lujiaxi,13.33,2+,2.0,0.057,13.33,LCDB_native,,,,,,,,,,,,,,,,,False
3845,Neyachenko,12.14,2,2.0,0.057,12.144817615817802,TESS_precision_LCDB_harmonic,12.144817615817802,1.0,0.0003968382057497,(3845) Neyachenko,146.43781236925972,1796.0,0.9219672605691314,True,21.0,,,,,,,,False
3849,Incidentia,2.778,2,2.0,0.2,2.7772036476947397,TESS_precision_LCDB_harmonic,2.7772036476947397,1.0,0.000286663896782,(3849) Incidentia,215.69766151390084,3965.0,0.9208783746127288,True,143.0,,,,,,,,False
3850,Peltier,2.4289,3,3.0,0.2,2.4289,LCDB_native,,,,,,,,,,,,,,,,,False
3851,Alhambra,53.0,2,2.0,0.2,53.0,LCDB_native_below_cut,137.8110041833247,,0.3001038130502331,(3851) Alhambra,491.65652067709215,1444.0,0.857058772083635,False,1.0,0.1077388572962871,0.960954343227274,0.8773814433258711,0.6233098648202234,True,False,False,False
3854,George,3.3398,3,3.0,0.3,3.3398,LCDB_native,,,,,,,,,,,,,,,,,False
3855,Pasasymphonia,6.5131,2,2.0,0.2309,6.51410790663758,TESS_precision_LCDB_harmonic,6.51410790663758,1.0,0.000154750677493,(3855) Pasasymphonia,148.3956516065955,3018.0,0.865700572237344,True,57.0,,,,,,,,False
3857,Cellino,3.656529,2,2.0,0.179,3.656529,LCDB_native,,,,,,,,,,,,,,,,,False
3860,Plovdiv,6.114,2+,2.0,0.2218,6.115149361332634,TESS_precision_LCDB_harmonic,6.115149361332634,1.0,0.000187988441713,(3860) Plovdiv,207.70108742414263,2030.0,0.953624568961811,True,21.0,,,,,,,,False
3861,Lorenz,11.91,3-,3.0,0.2,11.91,LCDB_native,,,,,,,,,,,,,,,,,False
3863,Gilyarovskij,12.956,3-,3.0,0.2,12.956,LCDB_native,,,,,,,,,,,,,,,,,False
3865,Lindbloom,20.016,3,3.0,0.35,20.016,LCDB_native_TESS_disagrees,240.0,,4.9952038369304566,(3865) Lindbloom,2.8567797778995914,288.0,0.0035841706591469,False,0.0,,,,,,,,False
3866,Langley,9.5,2,2.0,0.057,9.5,LCDB_native_rescale_below_cut,9.478020088074292,1.0,0.0023136749395482,(3866) Langley,88.74965179956807,1228.0,0.953052730426818,True,2.0,,,,,,,,False
3867,Shiretoko,28.035,2,2.0,0.2,28.035,LCDB_native,,,,,,,,,,,,,,,,,False
3868,Mendoza,2.7709,3,3.0,0.1649,2.772248837312038,TESS_precision_LCDB_harmonic,2.772248837312038,1.0,0.000486786716243,(3868) Mendoza,76.8577380928404,1419.0,0.965352147711394,True,66.0,,,,,,,,False
3869,Norton,17.0957,2,2.0,0.2,17.0957,LCDB_native_rescale_below_cut,15.199783515755424,1.0,0.1109001962039915,(3869) Norton,10.346358421039016,6622.0,0.1280021513001688,False,46.0,,,,,,,,False
3870,Mayre,3.9915,3,3.0,0.19,3.9915,LCDB_native,,,,,,,,,,,,,,,,,False
3871,Reiz,10.99156,2,2.0,0.06,10.99156,LCDB_native,,,,,,,,,,,,,,,,,False
3872,Akirafujii,10.635,2,2.0,0.0697,17.15819240363806,TESS_replaces_wrong_LCDB_VETTED,17.15819240363806,,0.1933148846432505,(3872) Akirafujii,651.1378998167353,8445.0,0.8880783789305025,True,53.0,0.5189075929749466,1.0007941501246311,1.0006714865840074,0.9709575101862936,True,False,False,True
3873,Roddy,2.4782,3,3.0,0.3,2.4782,LCDB_native,,,,,,,,,,,,,,,,,False
3874,Stuart,3.14354,2,2.0,0.1,3.14354,LCDB_native,,,,,,,,,,,,,,,,,False
3875,Staehle,78.72,2+,2.0,0.2,78.72,LCDB_native,,,,,,,,,,,,,,,,,False
3877,Braes,5.8155,3,3.0,0.19,5.8155,LCDB_native,,,,,,,,,,,,,,,,,False
3879,Machar,4.131,3,3.0,0.2,4.131,LCDB_native,,,,,,,,,,,,,,,,,False
3880,Kaiserman,5.27,3,3.0,0.38,5.27,LCDB_native,,,,,,,,,,,,,,,,,False
3881,Doumergua,3.582,2-,2.0,0.179,3.581226904884479,TESS_precision_LCDB_harmonic,3.581226904884479,1.0,0.0002158277821108,(3881) Doumergua,75.15693211164624,1133.0,0.9058250333533818,True,44.0,,,,,,,,False
3883,Verbano,50.8,2,2.0,0.1,50.8,LCDB_native,,,,,,,,,,,,,,,,,False
3885,Bogorodskij,5.803,2,2.0,0.057,5.803,LCDB_native_TESS_disagrees,71.14026788484566,,5.129611225645843,(3885) Bogorodskij,75.06706143200391,592.0,0.1043717318014339,False,0.0,0.2974502152234222,0.9427046781825158,0.9182924684996856,0.3488016825119885,True,False,False,False
3887,Gerstner,7.33597,2,2.0,0.13,7.33597,LCDB_native,,,,,,,,,,,,,,,,,False
3888,Hoyt,84.2,3,3.0,0.2122,84.2,LCDB_native,,,,,,,,,,,,,,,,,False
3890,Bunin,13.39,3-,3.0,0.35,13.39,LCDB_native,,,,,,,,,,,,,,,,,False
3892,Dezso,3.6281,3,3.0,0.19,3.6281,LCDB_native,,,,,,,,,,,,,,,,,False
3893,DeLaeter,9.61,2,2.0,0.0573,14.446307180575866,TESS_replaces_wrong_LCDB_VETTED,14.446307180575866,,0.248371114434138,(3893) DeLaeter,54.64409014573827,2454.0,0.9060312811673208,True,25.0,0.7629535955190729,0.9964947888266809,1.002734194441426,0.917843629198234,True,False,False,True
3894,Williamcooke,4.16,3-,3.0,0.19,4.16,LCDB_native,,,,,,,,,,,,,,,,,False
3895,Earhart,3.5645,3,3.0,0.244,3.5645,LCDB_native,,,,,,,,,,,,,,,,,False
3896,Pordenone,4.009,3,3.0,0.1009,4.003398037499096,TESS_precision_LCDB_harmonic,4.003398037499096,1.0,0.0013973465953864,(3896) Pordenone,184.55294921965387,1110.0,0.97965866376719,True,38.0,,,,,,,,False
3897,Louhi,25.853,2,2.0,0.1,25.853,LCDB_native,,,,,,,,,,,,,,,,,False
3899,Wichterle,5.8572,3,3.0,0.0752,5.8572,LCDB_native,,,,,,,,,,,,,,,,,False
3900,Knezevic,5.26,3,3.0,0.2,5.26,LCDB_native,,,,,,,,,,,,,,,,,False
3901,Nanjingdaxue,21.4,2+,2.0,0.1,21.4,LCDB_native,,,,,,,,,,,,,,,,,False
3903,Kliment Ohridski,28.3496,2,2.0,0.15,28.3496,LCDB_native,,,,,,,,,,,,,,,,,False
3904,Honda,8.464,3,3.0,0.0978,8.464,LCDB_native,,,,,,,,,,,,,,,,,False
3905,Doppler,50.8,3,3.0,0.2,50.85353437242165,TESS_precision_LCDB_harmonic,50.85353437242165,1.0,0.0010538262287727,(3905) Doppler,1448.4499095074411,4413.0,0.9497701635223156,True,11.0,,,,,,,,False
3906,Chao,11.892,3,3.0,0.0457,11.892,LCDB_native,,,,,,,,,,,,,,,,,False
3907,Kilmartin,3.841,3,3.0,0.057,3.841,LCDB_native,,,,,,,,,,,,,,,,,False
3908,Nyx,4.42601,3,3.0,0.2,4.42601,LCDB_native,,,,,,,,,,,,,,,,,False
3909,Gladys,6.83,1,1.0,0.19,6.83,LCDB_native,,,,,,,,,,,,,,,,,False
3910,Liszt,4.73,3,3.0,0.057,4.736409705019745,TESS_precision_LCDB_harmonic,4.736409705019745,1.0,0.0013551173403265,(3910) Liszt,2359.88441818234,3550.0,0.8891498038539856,True,88.0,,,,,,,,False
3911,Otomo,10.6,1+,1.0,0.13,39.452941995285656,TESS_replaces_wrong_LCDB,39.452941995285656,,0.8609878299663045,(3911) Otomo,44.56701365421636,2845.0,0.5016910926396083,True,12.0,0.7822573781396948,1.0014848180252574,0.99282851111766,0.8333425245962393,True,False,False,False
3913,Chemin,3.4077,3,3.0,0.22,3.4077,LCDB_native,,,,,,,,,,,,,,,,,False
3914,Kotogahama,16.716,2,2.0,0.13,16.716,LCDB_native,,,,,,,,,,,,,,,,,False
3915,Fukushima,9.418,3,3.0,0.0512,9.418,LCDB_native,,,,,,,,,,,,,,,,,False
3918,Brel,3.098,3,3.0,0.2732,3.098,LCDB_native,,,,,,,,,,,,,,,,,False
3920,Aubignan,4.4762,3,3.0,0.2,4.4762,LCDB_native,,,,,,,,,,,,,,,,,False
3921,Klement'ev,6.754,3-,3.0,0.1,6.754,LCDB_native,,,,,,,,,,,,,,,,,False
3922,Heather,5.045,2,2.0,0.057,5.044686329023959,TESS_precision_LCDB_harmonic,5.044686329023959,1.0,6.217462359592307e-05,(3922) Heather,801.0132178086176,1883.0,0.9751402815049168,True,43.0,,,,,,,,False
3923,Radzievskij,40.05,3-,3.0,0.039,40.05,LCDB_native,,,,,,,,,,,,,,,,,False
3924,Birch,18.74,2,2.0,0.057,18.74,LCDB_native,,,,,,,,,,,,,,,,,False
3925,Tret'yakov,30.962,2+,2.0,0.0377,30.962,LCDB_native,,,,,,,,,,,,,,,,,False
3928,Randa,29.9,2,2.0,0.1894,29.9,LCDB_native,,,,,,,,,,,,,,,,,False
3932,Edshay,3.444,2+,2.0,0.2,3.444,LCDB_native_rescale_below_cut,3.453438558174217,1.0,0.0027405801899584,(3932) Edshay,23.732644882969975,54.0,0.8022079036249091,True,2.0,,,,,,,,False
3933,Portugal,8.56077,2,2.0,0.07,8.56077,LCDB_native,,,,,,,,,,,,,,,,,False
3934,Tove,9.49408,2,2.0,0.19,9.49408,LCDB_native,,,,,,,,,,,,,,,,,False
3935,Toatenmongakkai,106.3,2,2.0,0.2134,106.3,LCDB_native,,,,,,,,,,,,,,,,,False
3936,Elst,6.6322,3,3.0,0.35,6.6322,LCDB_native,,,,,,,,,,,,,,,,,False
3937,Bretagnon,9.96595,2,2.0,0.13,131.52081142904007,TESS_replaces_wrong_LCDB,131.52081142904007,,5.598508492870227,(3937) Bretagnon,55.31030828907689,6301.0,0.1011248720415647,False,6.0,0.8740234044838023,1.000901227043466,0.9951906676992244,0.9481112335563828,True,False,False,False
3940,Larion,84.0,2,2.0,0.3,84.0,LCDB_native,,,,,,,,,,,,,,,,,False
3944,Halliday,5.565,2,2.0,0.35,5.565646436418938,TESS_precision_LCDB_harmonic,11.131292872837877,0.5,0.00011616108157,(3944) Halliday,39.034681672245014,3201.0,0.3887230475663152,False,41.0,,,,,,,,False
3945,Gerasimenko,272.332,2,2.0,0.057,272.332,LCDB_native_rescale_below_cut,137.10392421177187,2.0,0.0068880940306088,(3945) Gerasimenko,1775.6968129437305,2760.0,0.8779569911202406,True,2.0,,,,,,,,False
3946,Shor,5.59,2,2.0,0.07,5.59,LCDB_native,,,,,,,,,,,,,,,,,False
3947,Swedenborg,38.557,2,2.0,0.057,38.61963030072052,TESS_precision_LCDB_harmonic,38.61963030072052,1.0,0.0016243561667277,(3947) Swedenborg,441.6811127347321,5173.0,0.9189653856209846,True,9.0,,,,,,,,False
3948,Bohr,24.884,3,3.0,0.2,24.884,LCDB_native,,,,,,,,,,,,,,,,,False
3951,Zichichi,3.39423,3,3.0,0.2,3.3944000184573615,TESS_precision_LCDB_harmonic,3.3944000184573615,1.0,5.0090435050664794e-05,(3951) Zichichi,273.3941213290591,3266.0,0.9400390939662004,True,142.0,,,,,,,,False
3952,Russellmark,5.09,2,2.0,0.179,5.09,LCDB_native,,,,,,,,,,,,,,,,,False
3953,Perth,5.083,3,3.0,0.3,5.083,LCDB_native_rescale_below_cut,5.092393805202423,1.0,0.0018480828649267,(3953) Perth,2.511918990604959,330.0,0.6705477799358125,True,3.0,,,,,,,,False
3955,Bruckner,7.5513,3,3.0,0.13,7.5513,LCDB_native,,,,,,,,,,,,,,,,,False
3956,Caspar,2.7712,3,3.0,0.3,2.7712,LCDB_native,,,,,,,,,,,,,,,,,False
3958,Komendantov,11.2947,3,3.0,0.2,11.2947,LCDB_native,,,,,,,,,,,,,,,,,False
3960,Chaliubieju,3.986,3,3.0,0.1,3.986,LCDB_native,,,,,,,,,,,,,,,,,False
3962,Valyaev,16.44,2,2.0,0.07,16.4242969108697,TESS_precision_LCDB_harmonic,16.4242969108697,1.0,0.0009551757378528,(3962) Valyaev,128.3946553141436,1458.0,0.905962646641919,True,6.0,,,,,,,,False
3963,Paradzhanov,68.206,2,2.0,0.179,68.206,LCDB_native,,,,,,,,,,,,,,,,,False
3964,Danilevskij,11.2569,2,2.0,0.3113,11.2569,LCDB_native_TESS_disagrees,7.890278096303845,,0.2990718495941293,(3964) Danilevskij,32.896336547596164,981.0,0.9874135957743996,True,0.0,0.6737743709939557,0.991149359721212,0.995311918767107,0.9662582415415448,True,False,False,False
3965,Konopleva,6.8709,2+,2.0,0.19,6.871395996560652,TESS_precision_LCDB_harmonic,6.871395996560652,1.0,7.218800457775565e-05,(3965) Konopleva,49.609792195715094,2843.0,0.7163467818844713,True,54.0,,,,,,,,False
3968,Koptelov,9.09329,1,1.0,0.35,9.024059501944222,TESS_precision_LCDB_harmonic,18.048119003888445,0.5,0.0076133608469296,(3968) Koptelov,50.54417693974582,5997.0,0.202751577093844,False,33.0,,,,,,,,False
3970,Herran,8.053,3,3.0,0.1098,8.045852888108893,TESS_precision_LCDB_harmonic,8.045852888108893,1.0,0.0008875092376887,(3970) Herran,1212.052478378926,1375.0,0.9948071171168168,True,24.0,,,,,,,,False
3971,Voronikhin,5.552,3,3.0,0.0537,5.552,LCDB_native,,,,,,,,,,,,,,,,,False
3973,Ogilvie,21.211,2,2.0,0.26,14.715281241020817,TESS_replaces_wrong_LCDB,14.715281241020817,,0.30624292862096,(3973) Ogilvie,78.63417184577891,3325.0,0.5539842021014874,True,23.0,0.7421252394238947,0.9940647603124576,0.9900847805021074,0.8771405568599348,True,False,False,False
3974,Verveer,8.51,3,3.0,0.19,8.51,LCDB_native,,,,,,,,,,,,,,,,,False
3975,Verdi,8.158,2,2.0,0.15,8.158,LCDB_native,,,,,,,,,,,,,,,,,False
3976,Lise,15.6912,3,3.0,0.0507,15.681927818133172,TESS_precision_LCDB_harmonic,15.681927818133172,1.0,0.0005909160463717,(3976) Lise,1215.416424006061,3195.0,0.9491849444966094,True,14.0,,,,,,,,False
3977,Maxine,3.081,2+,2.0,0.19,3.0814043773724995,TESS_precision_LCDB_harmonic,3.0814043773724995,1.0,0.0001312487414799,(3977) Maxine,68.14494196176116,859.0,0.979086438911005,True,33.0,,,,,,,,False
3978,Klepesta,15.3654,2,2.0,0.19,15.3654,LCDB_native,,,,,,,,,,,,,,,,,False
3979,Brorsen,5.482,2,2.0,0.057,5.481707838844379,TESS_precision_LCDB_harmonic,5.481707838844379,1.0,5.329462889847037e-05,(3979) Brorsen,21.022638752124017,2700.0,0.6555769317001937,True,43.0,,,,,,,,False
3981,Stodola,102.657,1,1.0,0.07,102.657,LCDB_native,,,,,,,,,,,,,,,,,False
3982,Kastel',8.488,3,3.0,0.1695,8.488,LCDB_native,,,,,,,,,,,,,,,,,False
3983,Sakiko,10.526,3,3.0,0.2,10.526,LCDB_native,,,,,,,,,,,,,,,,,False
3984,Chacos,32.352,2,2.0,0.28,32.352,LCDB_native,,,,,,,,,,,,,,,,,False
3985,Raybatson,4.298,2,2.0,0.18,4.302479839000115,TESS_precision_LCDB_harmonic,4.302479839000115,1.0,0.0010423078176162,(3985) Raybatson,91.85923370711149,2247.0,0.856588921025666,True,76.0,,,,,,,,False
3986,Rozhkovskij,3.548,3,3.0,0.3,3.548,LCDB_native,,,,,,,,,,,,,,,,,False
3987,Wujek,8.037,2+,2.0,0.057,8.037,LCDB_native,,,,,,,,,,,,,,,,,False
3988,Huma,10.4,2+,2.0,0.2,10.4,LCDB_native,,,,,,,,,,,,,,,,,False
3989,Odin,5.3229,3,3.0,0.2,5.3229,LCDB_native_rescale_below_cut,10.5746762761023,0.5,0.0066809186625429,(3989) Odin,1.561102026691579,475.0,0.0172534164735079,False,10.0,,,,,,,,False
3990,Heimdal,45.83,2+,2.0,0.057,45.83,LCDB_native_TESS_disagrees,59.84597256284435,,0.3058252795733003,(3990) Heimdal,5.16898118099938,1480.0,0.0548141394767501,False,1.0,0.95510952422512,0.9721591298809744,0.9373948064885034,0.9411741336682368,False,False,True,False
3991,Basilevsky,5.44,2,2.0,0.3,5.44,LCDB_native,,,,,,,,,,,,,,,,,False
3992,Wagner,20.628,2-,2.0,0.13,20.628,LCDB_native_TESS_disagrees,137.14080432923635,,2.3241420479260313,(3992) Wagner,313.8720736076398,413.0,0.4970758928862948,False,0.0,0.0885761641956759,0.9932140685449122,0.6582123932479751,0.9547938209305386,True,False,True,False
3995,Sakaino,4.5529,3,3.0,0.1,4.5529,LCDB_native,,,,,,,,,,,,,,,,,False
3996,Fugaku,7.193,3,3.0,0.2,7.193,LCDB_native,,,,,,,,,,,,,,,,,False
3998,Tezuka,3.0789,3,3.0,0.2,3.0789,LCDB_native,,,,,,,,,,,,,,,,,False
3999,Aristarchus,12.58,2+,2.0,0.0449,12.58,LCDB_native,,,,,,,,,,,,,,,,,False
4000,Hipparchus,3.418,2,2.0,0.27,3.4182440458253973,TESS_precision_LCDB_harmonic,3.4182440458253973,1.0,7.140018297158157e-05,(4000) Hipparchus,16.23393016859048,2238.0,0.8284194353531121,True,72.0,,,,,,,,False
