designation,n_points,n_points_before_rejection,n_outliers_rejected,n_visits,n_sectors,magnitude_H,period_hr,period_hr_naive,ls_power,naive_power,power_ratio,pk_over_med,pk_prom,pk_snr,max_phase_gap,fap,baseline_hr,n_cycles_observed,aov_F,amp_snr,loo_worst_chi2,n_phase_coverings,reliability_score,is_reliable,double_peaked,diameter_km_real,albedo_real,spec_type,published_rot_per_hr,min_snr,median_n_stack,frac_points_stacked,phase_angle_range_deg,wrote_clean_lc,period_quality,cell,has,believed
(30559) Cyrusavery,176,176,0,1,1,14.78,240.0,240.0,0.009070377043302,0.0907509971222997,1.0,13.770222927700685,1.4389373631887166,12.211019156632767,0.4861128150841978,0.2977082628130448,123.33292437979252,0.5138871849158022,7.472471562734067,94.0421229927386,,0.0,0.0047043558308822,False,False,,,,,5.0,3.0,1.0,0.3203237960374765,False,0.04,n100_a6.0,False,False
(149166) 2002 GL91,363,363,0,4,1,15.28,4.040820137212542,2.020410068606271,0.0130855371516501,0.289280593824958,1.0,81.72760651780243,11.92316301555869,76.36466204790729,0.01359671125514,1.3138571514973954e-23,518.6788389821886,128.35979364822364,9.210857287731192,2.1171686416420705,1.645014549812409,0.0,0.9955323267614796,True,True,5.246,0.064,,,5.0,3.0,1.0,7.899489919436462,True,0.9575163398692812,n200_a6.0,True,True
(546975) 2010 CP,231,235,4,12,2,15.81,3.818259990076025,1.9091299950380125,0.0097417618232227,0.0704935461934877,1.0,13.497598037504396,1.744839271630844,11.982171828677671,0.0199782525479221,0.2521042829148635,11031.347778694471,2889.103363146004,1.3606982050396188,0.91859868144348,2.368369827811033,0.0,0.0415133745550365,False,True,,,,,5.0,8.0,1.0,4.322691050814673,False,0.0909090909090909,n200_a0.0,False,False
2020 SN69,41,41,0,5,3,17.15,12.543594927628051,6.271797463814027,0.4325464061760988,0.9671434007416432,1.0,8.429312630916739,1.118294383408737,7.223879484339658,0.3006938185707861,1.0883387604717024e-26,1729.7043336048955,137.8954234080944,39.51467367204323,334.29602284038333,13.90103704293637,0.0,0.0194300415764996,False,True,,,,,5.0,1.0,0.048780487804878,10.22550079983448,False,0.05,n30_a15.0,True,False
(44511) 1998 XC51,1264,1271,7,7,3,12.92,19.352737671736257,9.676368835868129,0.002311400602286,0.1440037737246513,1.0,121.50578254915573,8.941214246837113,114.3151366691596,0.0075204702931902,5.954808053652635e-39,1460.802807894128,75.48300569523867,14.776969992080788,1.5222730969007272,1.875081665567363,2.0,0.8771641151866226,True,True,14.791,0.074,,,5.0,1.0,0.3241542092840283,8.311607130847936,True,0.85,n500_a6.0,True,True
(43315) 2000 JB18,277,280,3,6,1,15.35,7.474872851365316,3.737436425682658,0.0170329006946881,0.1925512598501491,1.0,40.28345282006114,5.936219979811885,36.73449259611251,0.0703538515714581,5.972828000851753e-10,597.6426502910326,79.9535540168915,6.473800488760453,2.600177180141587,1.6509306606418472,0.0,0.9671301336358762,True,True,2.37,0.314,,7.478,5.0,6.0,1.0,0.6662412440641177,True,0.9381761978361668,n200_a6.0,True,True
(26491) 2000 BT3,424,424,0,5,2,14.04,136.84950583281164,68.42475291640582,0.3176711922241066,0.3920458775848327,1.0,147.3323603917422,1.6639057688104102,133.83888434397173,0.0535688930207787,5.1347432133132897e-42,9102.815619634115,66.51697837151842,18.893114115618204,2.1906148341839065,8.397198392099812,0.0,0.1662378094379782,False,True,10.442,0.061,,,5.0,1.0,0.2358490566037736,14.44981774974196,False,0.25,n200_a15.0,True,False
(335023) 2004 PM1,803,807,4,9,2,16.93,10.777639803061104,5.388819901530551,0.0141615817366837,0.0380613911468983,1.0,20.011899992431367,3.0709201701611337,18.53321834438202,0.0099628051120085,0.0004605813927294,13412.417608794,1244.467049732406,2.8137623550087745,0.6982394381736754,1.3249967007489414,11.0,0.7692646228732046,True,True,,,,,5.0,2.0,1.0,7.177476067016803,True,0.7998517910306698,n500_a1.5,True,False
(1156) Kira,204,204,0,1,1,12.4,83.94925858723046,41.97462929361523,0.5111483539809369,0.520902146466314,1.0,89.73237341733261,1.069845488366249,96.23020302569974,0.5949537373206051,4.06769476417431e-29,34.003333445463795,0.4050462626793948,32.04537064652147,515.1808390991836,,0.0,0.0246835992071685,False,True,6.831,0.181,,2.971,5.0,1.0,0.0,0.258462912188623,False,0.0588235294117647,n200_a15.0,False,False
(47458) 1999 XR238,208,208,0,1,1,14.23,109.17801503320176,54.58900751660089,0.1072340230982407,0.1095872296377822,1.0,12.450457384078891,1.5507007586226222,9.674136920557096,0.4290684197986852,0.0148855955689581,62.333176646148786,0.5709315802013147,7.033988470009795,51.08675256610991,,0.0,0.0440548927804678,False,True,4.164,0.256,,,5.0,1.0,0.0,0.129813541323597,False,0.0909090909090909,n200_a6.0,False,False
(337178) 1999 VL80,1042,1047,5,20,3,17.18,42.38950649345175,21.19475324672587,0.002736280591112,0.2844128170176302,1.0,213.9452910718516,18.80071918478704,210.0746951106225,0.0186258864303893,4.137160339779546e-72,1824.698925339093,43.04600539808052,28.298898836481143,2.7314541130279117,3.818109519555217,2.0,0.9737619564326746,True,True,,,,,5.0,2.0,0.9990448901623686,21.4994206474367,True,0.9381761978361668,n500_a15.0,True,True
(32921) 1995 EV,368,368,0,8,2,14.63,147.04915201393231,147.04915201393231,0.1030471962527435,0.1203725893715011,1.0,34.189499605156534,4.270278018052637,31.98747472598978,0.0194142626985704,3.9897079396334417e-07,1529.794412015006,10.40328618739715,6.716622002237681,1.959664932809425,4.558611043004157,2.0,0.196689110725278,False,False,,,,,5.0,6.0,1.0,8.39622040101264,False,0.25,n200_a6.0,True,False
(97727) 2000 GG163,1573,1575,2,7,2,14.12,8.570229262498719,4.2851146312493595,0.0082929508380496,0.3322886509718868,1.0,348.73210854613023,21.94935676016912,328.77385639208046,0.0030549269807361,1.0593140775720574e-133,9502.64340397442,1108.7968726292684,56.95518893787045,2.5210405882171476,1.2768848137057434,21.0,0.955096088126922,True,True,5.267,0.16,,,5.0,1.0,0.1631746031746031,17.994756818475302,True,0.9381761978361668,n1500_a15.0,True,True
(26995) 1997 XS11,105,106,1,2,1,13.85,47.368366377429126,47.368366377429126,0.0826817434751335,0.1726044437119084,1.0,17.09146975454362,1.475635004347587,15.230378153524256,0.061812464826246,0.0258008512632543,276.99364414578304,5.847650348308605,7.155478098995393,4.811720466304697,,0.0,0.0492337187023571,False,False,6.627,0.176,,,5.0,3.0,1.0,3.4770560443843963,False,0.0909090909090909,n100_a6.0,False,False
(257935) 2000 WK182,933,942,9,5,1,15.41,48.43521727026299,24.217608635131494,0.0056491989431364,0.0250007089960523,1.0,14.97107285479626,1.714114913659745,14.196937985349562,0.0068820559865256,0.0501659561911285,256.00030085700564,5.285416589101957,4.245338833554582,0.885392827635099,2.5508636648196608,3.0,0.0256716354344171,False,True,6.191,0.035,,,5.0,1.0,0.1560509554140127,0.5624937113812063,False,0.0588235294117647,n500_a3.0,False,False
(43161) 1999 XW123,2963,2973,10,8,3,14.12,113.9304184591672,56.96520922958359,0.0012922585285538,0.008568364388773,1.0,16.457460652301716,1.7814475372901175,15.08092260573546,0.0014629081139489,0.0557565402696919,1841.3649339855183,16.162188806894147,3.595237324222065,0.3318941253064066,3.0666293074156954,4.0,0.0047536753736768,False,True,4.417,0.329,,122.72,5.0,1.0,0.0894719138916918,15.59941672484602,False,0.04,n1500_a3.0,False,False
(9130) Galois,1961,1981,20,9,3,14.23,5.706970823464653,2.8534854117323265,0.0352306320970598,0.0747062756666118,1.0,23.3130274645546,3.228664935726217,22.35793450426066,0.0032574516227867,1.8249249107055065e-29,1818.393794444448,318.62679005961985,13.252145386701471,1.8885190236827245,139.10536471167583,19.0,0.4870571981846344,True,True,,,,,5.0,1.0,0.3240787481070166,14.41044450563024,True,0.5689655172413793,n1500_a6.0,True,False
(364111) 2006 AY15,30,30,0,7,3,16.12,12.408699314279833,6.204349657139916,0.1942505444372091,0.5122104021415568,1.0,9.292983545114335,1.6087849106998808,8.210276839261699,0.1188316662736678,0.0162697635447458,1739.945401277917,140.21980525191722,8.523100953083095,3.0467921341575415,2.186120115695774,0.0,0.0102544529886949,False,True,,,,,5.0,38.0,1.0,13.663097899566662,False,0.05,n30_a6.0,False,False
(39761) 1997 EN55,841,842,1,4,1,14.64,7.943915784821051,3.9719578924105257,0.0128335731696636,0.3336387466483748,1.0,195.7937931958152,13.014253640878897,180.7795156980356,0.0116242703665139,2.6201987800215535e-70,410.5850079021184,51.685468353862646,24.306109043484383,2.2591401231008312,1.5422028399468657,6.0,0.9796882307344222,True,True,4.41,0.12,,,5.0,1.0,0.1947743467933491,2.7909755529504947,True,0.9381761978361668,n500_a15.0,True,True
(19661) 1999 RR130,449,461,12,2,1,13.36,6.029243705160535,3.0146218525802677,0.0035663897102323,0.3377641116991476,1.0,120.07452412887922,1.7152678605077107,97.38541042079216,0.0083619154745493,9.368760512555228e-38,107.83649911894464,17.88557643252096,17.920239749849507,3.642024627348559,,8.0,0.9573633425831444,True,True,12.431,0.055,,,5.0,1.0,0.0,1.8092809235351712,True,0.9381761978361668,n200_a15.0,True,True
(73491) Robmatson,4315,4329,14,12,3,14.96,2.520799061687119,1.2603995308435596,0.0014892089138722,0.0124151390267232,1.0,30.390440147613827,3.855774600663632,28.677636991097668,0.0033145592180122,6.417305708821055e-08,1937.600227548508,768.6452510227895,4.795990473258291,0.4364046469419672,1.6212428136528645,137.0,0.7869695639923812,True,True,,,,,5.0,1.0,0.0561330561330561,19.84420800107839,True,0.8253968253968254,n1500_a3.0,True,False
(45801) 2000 PF28,395,395,0,2,1,15.04,4.520980273977629,2.2604901369888144,0.0077616918584198,0.7643277677364791,1.0,380.14460654451455,1.4482076318090171,332.0181216507786,0.0046431243116569,2.2753909706947193e-119,62.333176646148786,13.787535637997172,71.46207532926086,5.634262670073833,,12.0,0.986519970274161,True,True,2.63,0.337,,4.519,5.0,1.0,0.0,0.1162953628322682,True,0.9575163398692812,n200_a60.0,True,True
(68022) 2000 YP18,577,581,4,5,2,14.78,68.87187079417333,34.435935397086666,0.0387668372812007,0.1907042494057793,1.0,75.74839716438896,8.84435489997865,74.43206715133472,0.0125661587269368,3.157919651214831e-23,651.7236116743879,9.46284171112606,12.377201396598412,1.9970246571529493,14.609942348106712,3.0,0.5167849681350586,True,True,3.73,0.221,,,5.0,3.0,1.0,2.3699105234870608,True,0.5689655172413793,n500_a6.0,True,True
2016 ET272,38,59,21,1,1,18.86,28.79514341468161,14.397571707340806,0.9259254640873732,0.9200251855911884,1.0,11.367487213370667,1.0007081286659336,12.05525698696465,0.5195719343345556,4.6081030643392374e-29,13.833995051274542,0.4804280656654442,65.05933591872395,24073.051511504673,,0.0,0.0193523192043911,False,True,,,,,5.0,1.0,0.0,0.8276831955738313,False,0.05,n30_a60.0,False,False
(191511) 2003 UT86,205,215,10,6,3,14.92,2.0009188218282974,1.0004594109141487,0.0229916086231173,0.006602048484743,1.0,11.347657601534694,1.6360627885292012,8.803782765188789,0.0445696092952882,1.0,1611.2168985535973,805.2385139150132,1.002477749619467,1.4292624755294532,2.4800985658081927,1.0,0.4612365536433532,True,True,6.878,0.045,,,5.0,10.0,1.0,12.96004269558798,True,0.5151515151515151,n200_a0.0,True,False
(27807) 1993 FF49,2547,2558,11,5,2,13.96,193.68078693912804,193.68078693912804,0.0321139408355541,0.0429110095843952,1.0,56.96055267785648,2.989078786513427,55.74814364973002,0.0043025776707117,1.5835758246737903e-20,1207.0484758259263,6.232153921417563,7.251925606942413,0.8129501274647893,2.060374776682235,1.0,0.0173957439174952,False,False,9.15,0.084,,,5.0,1.0,0.0,15.940784251893849,False,0.05,n1500_a6.0,True,False
(330202) 2006 FG13,58,59,1,5,1,15.94,1.9725929983477624,0.9862964991738812,0.0219459395941825,0.2295750947035055,1.0,8.276177257689664,1.567810881046566,7.721548007156195,0.0533273674838112,0.2786124102530306,531.5276716373046,269.4563308713508,1.393126951174331,1.9171712264640284,5.251368085189377,0.0,0.003642502897996,False,True,4.628,0.039,,,5.0,19.0,1.0,3.5017919237299227,False,0.0,n30_a0.0,False,False
(478647) 2012 TE205,41,41,0,2,1,17.04,65.69757021431413,65.69757021431413,0.9789438064040464,0.9084961363778974,1.0,27.662186312242397,1.022043499273957,24.152650616277835,0.8528541119586207,4.021198443100413e-18,203.82311726314947,3.102445289806786,76.3496578880595,4960441.6600578185,,0.0,0.0218971016855393,False,False,,,,,5.0,1.0,0.024390243902439,2.497916118932629,False,0.05,n30_a60.0,True,False
(586349) 2002 UK36,36,36,0,7,2,17.36,5.604453868955715,5.604453868955715,0.0193565404793755,0.3390609833262626,1.0,9.837860446161583,1.6258450857433344,8.827332587964703,0.1142267780903694,0.2644480516319424,751.0694207686465,134.01295439846206,7.11379810427147,3.281618661924803,1.4542697879926554,0.0,0.0036938620141912,False,False,,,,,5.0,26.0,1.0,10.7222404467021,False,0.0,n30_a6.0,False,False
(21634) Huangweikang,1898,1916,18,15,3,14.69,120.8641203777693,120.8641203777693,0.0123151144410919,0.0156320109220257,1.0,21.731038712060855,3.024711261745379,19.847898381408044,0.0036124571132357,0.0048285719481545,1757.460109188978,14.540792616501184,2.8937799025572177,0.3464063328394833,1.61027689623688,5.0,0.0565405649592665,False,False,3.281,0.285,,,5.0,2.0,0.7411273486430062,5.997967293673376,False,0.0909090909090909,n1500_a1.5,True,False
(12116) 1999 JA34,846,846,0,1,1,13.1,4.253472508574107,2.126736254287054,0.0004252252215666,0.5336490682450733,1.0,436.37945487656,15.737258446963,406.8304288611769,0.0031644438198908,1.0846370015619168e-135,155.0040196934715,36.441758911340315,67.46949437104938,3.5915446602828696,,30.0,0.969122117644541,True,True,12.938,0.088,,,5.0,1.0,0.0,2.0025778694252185,True,0.9381761978361668,n500_a60.0,True,True
(63477) 2001 OG38,956,963,7,4,1,14.66,240.0,240.0,0.0008400235029571,0.0326371945557054,1.0,22.919184961732174,2.443080662984327,21.901817931768996,0.0277625710339634,0.0011473266148169,601.743912643462,2.5072663026810913,5.7481715286131445,0.9106368035102012,1.0794731196392615,1.0,0.0274812407929044,False,False,4.553,0.162,,,5.0,2.0,1.0,4.844579731803978,False,0.0588235294117647,n500_a3.0,True,False
(314116) 2005 EP103,118,129,11,3,1,17.95,29.407751728284723,58.815503456569445,0.9168400369372876,0.9044634429771308,1.0,9.2578179609783,1.0071452699959342,8.982148744795401,0.1940628204675785,4.175478581320465e-62,238.91673619608628,8.124277517151825,112.67669972773535,132.47024841755623,0.2295450980771271,0.0,0.1661461529094192,False,False,,,,,5.0,1.0,0.0155038759689922,5.087830387567596,False,0.25,n100_a60.0,True,False
(274760) 2008 UN290,44,44,0,7,3,16.45,8.500158099479279,4.2500790497396395,0.0461322104774268,0.2972377627830366,1.0,9.164977811988766,1.5968429620147788,8.078156801694403,0.0847680248698004,0.201648261375181,1729.844024775317,203.5072765153965,3.270184040996566,3.4612765578534708,4.666083661574959,0.0,0.0027148058242907,False,True,,,,,5.0,24.0,1.0,17.93783636035702,False,0.0,n30_a3.0,False,False
(468878) 2013 RD88,81,82,1,7,1,15.95,7.264280151812598,3.632140075906299,0.0471739500869282,0.2121770450752682,1.0,12.479682071290943,2.0455454006074043,11.364133712873103,0.0432499375737982,0.0582860939861779,565.993732528179,77.91463444412328,2.10309363618879,2.3853171215292437,1.3614869021710974,0.0,0.0262504988170593,False,True,,,,,5.0,19.0,1.0,4.383878496247382,False,0.0588235294117647,n30_a1.5,False,False
(164527) 2006 HT65,199,203,4,4,1,15.74,240.0,240.0,0.023375501650391,0.2256214144022817,1.0,39.47242681382098,4.95747144674509,37.88199621752591,0.0444438899437955,2.5102352143989207e-08,534.9142660085927,2.2288094417024693,5.3016298200228835,2.3808185095384657,213.32443167019505,0.0,0.0751548032136087,False,False,4.341,0.059,,,5.0,5.0,1.0,4.148142405608094,False,0.1162790697674418,n100_a3.0,True,False
(4675) Ohboke,5117,5161,44,10,3,13.29,7.028366544015924,3.514183272007962,0.0004953562842141,0.3639536171206014,1.0,1205.7784819478004,51.67810802469496,1073.6564397960267,0.001445432613668,0.0,1841.2090132593876,261.96826840612425,123.87150797977448,2.9403128993793497,1.86388179236802,76.0,0.9853689133805124,True,True,4.003,0.836,,7.02644,5.0,1.0,0.0304204611509397,17.5101349221368,True,0.9575163398692812,n1500_a60.0,True,True
(137185) 1999 JT70,119,121,2,2,1,15.42,240.0,240.0,0.0609744702075445,0.1546120194190642,1.0,23.992500632152403,2.1732306055128148,20.887082712012685,0.2152941992644628,0.0431633656480536,188.32939217652893,0.7847058007355372,32.35375777085152,13.94588343740928,,0.0,0.0198593114982444,False,False,3.16,0.122,,,5.0,6.0,1.0,3.2624299649316306,False,0.05,n100_a15.0,False,False
(390011) 2012 TR315,615,617,2,9,2,16.48,13.293978401190074,6.646989200595037,0.0057045911031784,0.0235354711212734,1.0,10.274520625073087,1.5370072912962605,8.62844139974344,0.0089529106837004,0.8271718800522793,1204.241513120709,90.58548741232389,2.0945084164819523,0.6135383639455367,1.9981896715068652,9.0,0.0466732691448458,False,True,,,,,5.0,2.0,1.0,21.08184296422235,False,0.0909090909090909,n500_a1.5,False,False
(70541) 1999 TW122,66,66,0,5,1,15.74,1.047952991276465,1.047952991276465,0.1697331070998637,0.2913541139133181,1.0,14.826917722402294,1.8703536233403004,13.169758949856448,0.0721771078125671,0.0108735756183423,583.5902808835963,556.8859345234092,3.1594950250483262,2.2801212548257106,1.9598848481403548,0.0,0.3753163033826235,False,False,,,,,5.0,11.0,1.0,3.7064816783998977,False,0.5151515151515151,n30_a3.0,False,False
(19963) 1986 TR,249,249,0,1,1,13.99,84.27741898278784,42.13870949139392,0.929723282027725,0.9430814295671494,1.0,280.61376045780304,1.3175276243613443,234.1290442258938,0.622269116372929,2.918014668270598e-149,108.83624673209852,1.2914046021547765,344.1250283580921,1608.4004745662014,,0.0,0.199043899885097,False,True,5.459,0.196,,,5.0,1.0,0.0,1.9350214307152935,False,0.25,n200_a60.0,False,False
(199778) 2006 KW60,302,304,2,5,1,15.35,2.5816473535221056,1.2908236767610528,0.0077213700909345,0.0501927291225898,1.0,11.447002854797235,1.501734350913667,9.649541623127076,0.0165078595890305,0.6081181749497074,563.7027812699089,218.35003161870927,1.3943314213031126,0.7976845686536562,1.4728278402317991,1.0,0.0676160679496769,False,True,,,,,5.0,6.0,1.0,2.920046261216599,False,0.0909090909090909,n200_a0.0,False,False
(42212) 2001 DO51,514,519,5,7,4,13.98,239.9938123184768,119.9969061592384,0.2277468232139424,0.1982669184878681,1.0,98.6016549245735,5.55494859769007,88.69354387811879,0.0371952304736128,2.980488972487314e-21,10462.571309349092,43.5951710932657,9.721552767023471,1.8894636414569304,2.903987308308484,0.0,0.4298554470810102,False,True,,,,,5.0,2.0,1.0,15.1277187550265,False,0.5151515151515151,n500_a6.0,True,False
(228326) 2000 QK243,62,64,2,4,1,17.11,2.261452876316682,1.130726438158341,0.1621292225110792,0.1279289919854903,1.0,8.145656655189118,1.3568476509371614,7.005224214529513,0.0752877262012542,0.993913080169718,552.28338983492,244.2161831532151,2.5221558923001406,1.709026248361878,1.33836267005066,0.0,0.0199101339606213,False,True,1.49,0.105,,,5.0,18.0,1.0,10.829593333820268,False,0.05,n30_a1.5,False,False
(276096) 2002 EE32,157,197,40,9,2,15.96,28.993590298883667,28.993590298883667,0.6002504606066917,0.9398931255247917,1.0,119.67593925698738,1.0336134015561764,95.86184260676455,0.1301312529185226,6.392137707158177e-116,1194.3900958837476,41.194970459720366,125.41844350653447,136.85282335906038,1899.95233232286,0.0,0.8196321562649534,True,False,,,,,5.0,1.0,0.3908629441624365,12.855116129399104,True,0.8253968253968254,n100_a60.0,True,False
